map,algorithm,weight,steps,normalized_steps,optimality_ratio,success
AR0016SR,Focal SIPP,2.0,64,0.1200750469043152,1.03125,true
AR0016SR,W-SIPP Dupl,4.0,202,0.3789868667917448,1.03125,true
AR0016SR,W-SIPP Re-exp,4.0,206,0.38649155722326456,1.03125,true
AR0016SR,Focal SIPP,4.0,64,0.1200750469043152,1.03125,true
AR0016SR,W-SIPP Dupl,1.1,4520,1.8794178794178795,1.0,true
AR0016SR,W-SIPP Re-exp,1.1,2335,0.9708939708939709,1.0,true
AR0016SR,Focal SIPP,1.1,2368,0.9846153846153847,1.0,true
AR0016SR,W-SIPP Dupl,1.25,4049,1.6835758835758836,1.0,true
AR0016SR,W-SIPP Re-exp,1.25,2228,0.9264033264033265,1.0,true
AR0016SR,Focal SIPP,1.25,2704,1.1243243243243244,1.0,true
AR0016SR,W-SIPP Dupl,1.5,3335,1.3866943866943866,1.0,true
AR0016SR,W-SIPP Re-exp,1.5,2022,0.8407484407484408,1.0,true
AR0016SR,Focal SIPP,1.5,1633,0.679002079002079,1.0,true
AR0016SR,W-SIPP Dupl,2.0,2246,0.9338877338877339,1.0,true
AR0016SR,W-SIPP Re-exp,2.0,1719,0.7147609147609147,1.0,true
AR0016SR,Focal SIPP,2.0,1956,0.8133056133056134,1.0,true
AR0016SR,W-SIPP Dupl,4.0,699,0.29064449064449066,1.0,true
AR0016SR,W-SIPP Re-exp,4.0,790,0.3284823284823285,1.0,true
AR0016SR,Focal SIPP,4.0,2093,0.8702702702702703,1.0,true
